常用频道,#genre#
台视综合频晴,mitv://starvod.xyz:19806/c37a6ec58dd140ccab0e25b94849ee06.ts
寰宇闽南频晴,mitv://starvod.xyz:19806/afe7794ac5bf40ba96830dd97318be8c.ts
tvbs亚洲频晴,mitv://starvod.xyz:19806/62e69ecfa7ad4edfa092d77d9a9347d1.ts
tvbs精采频晴,mitv://starvod.xyz:19806/e9b905add7be4a3abd0a1993053ab547.ts
龙华偶像频晴,mitv://starvod.xyz:19806/b3c35c2e01d44a31b17efef0af0ebc64.ts
龙华戏剧频晴,mitv://starvod.xyz:19806/6a6681f04fcc4478886cded08a10c658.ts
采昌影剧频晴,mitv://starvod.xyz:19806/33264996f0c14a369140623dca66da43.ts
数位电影频晴,mitv://starvod.xyz:19806/37350129294343bcb28f6494c7ce4c07.ts
壹电影'tv频晴,mitv://starvod.xyz:19806/599f2aabecde4ed4b5fff257c229f986.ts
靖天电影频晴,mitv://starvod.xyz:19806/7a72ea8d27d64fb9aae835c30af3b1cc.ts
靖天戏剧频晴,mitv://starvod.xyz:19806/840e84aa0a114e108edcaf6137177c4a.ts
靖天映画频晴,mitv://starvod.xyz:19806/9c504d3521e4481088a8a6c54fbac3d3.ts
靖天资讯频晴,mitv://starvod.xyz:19806/db9b03374399434da716bae0cd93f784.ts
靖天综合频晴,mitv://starvod.xyz:19806/75b3e6bac51d4f08ba7ed008892ad6c2.ts
靖天国际频晴,mitv://starvod.xyz:19806/f349833dddb5488ab2ce1175246557c1.ts
靖天日本频晴,mitv://starvod.xyz:19806/17ccd24c94514b0d928a3abd047add40.ts
靖天育乐频晴,mitv://starvod.xyz:19806/9dfcf4658000439aadcf1feb841a8887.ts
ELta影剧频晴,mitv://starvod.xyz:19806/0ae8227ad4ca480499bdd9280ca57f7f.ts
EYE-戏剧频晴,mitv://starvod.xyz:19806/5756cf2acc364bd5ab062db33ddfad4b.ts
SMARt知识晴,mitv://starvod.xyz:19806/91503615eaa2416b929e56f178be5100.ts
韩国娱乐频晴,mitv://starvod.xyz:19806/10ec27f261d74e86919383fdb6da355c.ts
三立戏剧频晴,mitv://starvod.xyz:19806/eb30a7e16f1841c6900b45c8be342071.ts
三立综合频晴,mitv://147.135.39.171:9906/6869374a000888579acb331f46c77c60.ts
纬来精采频晴,mitv://147.135.39.171:9906/68693691000447559ac85f5e03845769.ts
壹综合'tv频晴,mitv://147.135.39.171:9906/685f810d000eeaf174db4a19563a6520.ts
靖洋戏剧频晴,mitv://147.135.39.171:9906/6867a22a000b7799949ca28717b451f5.ts
中视菁采频晴,mitv://147.135.39.171:9906/6867a07b0000813094960c2053bb31ec.ts
八大优频道晴,mitv://147.135.39.171:9906/686141c600004a257bb419081c1d2844.ts





🇭🇰香港,#genre#
凤凰资讯,https://cdn6.101.qzz.io/163189/fhzx
凤凰中文,https://cdn6.101.qzz.io/163189/fhzw
凤凰香港,https://cdn6.101.qzz.io/163189/fhhk

凤凰中文,http://43.152.143.193/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pcc72.flv
凤凰资讯,http://43.152.143.193/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pin72.flv
凤凰香港,http://43.152.143.193/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701phk72.flv

凤凰中文,http://r.jdshipin.com/cCCzW
凤凰资讯,http://r.jdshipin.com/0Rp07
凤凰香港,http://r.jdshipin.com/yDoTN
凤凰香港,http://r.jdshipin.com/NfC0f
翡翠台,http://r.jdshipin.com/qClQf
翡翠台,http://r.jdshipin.com/qrfbg
翡翠台,http://r.jdshipin.com/62WM7
翡翠台,http://r.jdshipin.com/n90gt
翡翠台,http://r.jdshipin.com/GeWKr
明珠台,http://r.jdshipin.com/ZQ4kN
明珠台,http://r.jdshipin.com/jUx8K
TVBPlus,http://r.jdshipin.com/Nr5jq
TVB Plus,http://r.jdshipin.com/ndGgS
无线新闻台,http://r.jdshipin.com/CkuBd
TVB星河,http://r.jdshipin.com/sXuuD
TVB星河,http://r.jdshipin.com/Voac4
华丽翡翠台,http://r.jdshipin.com/thuYX
ViuTV,http://r.jdshipin.com/vSJvl
ViuTV,http://r.jdshipin.com/TcKr2
HOY77,http://r.jdshipin.com/sFw4S

澳视澳门,http://r.jdshipin.com/n2YZI
澳视卫星,http://r.jdshipin.com/QFhCq

凤凰中文,https://cdn6.101.qzz.io/163189/fhzw
凤凰资讯,https://cdn6.101.qzz.io/163189/fhzx
凤凰香港,https://cdn6.101.qzz.io/163189/fhhk
凤凰中文,http://j.s.bkpcp.top/js/fhzw
凤凰中文,http://t.061899.xyz/tl/js/js.php?id=fhwszwt
凤凰资讯,http://j.s.bkpcp.top/js/fhzx
凤凰资讯,http://t.061899.xyz/tl/js/js.php?id=fhwszxt
凤凰香港,http://j.s.bkpcp.top/js/fhxg
凤凰香港,http://t.061899.xyz/tl/js/js.php?id=fhwsxgt
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰香港,https://httop.top/fengshows-fenghk
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰中文,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
无线翡翠,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
华丽翡翠,http://php.jdshipin.com/TVOD/iptv.php?id=huali2

华丽翡翠,http://cdn10.163189.xyz/163189/jade
TVB星河国语,http://cdn10.163189.xyz/163189/xinghe
天映频道,http://cdn10.163189.xyz/163189/typd
天映经典,http://cdn10.163189.xyz/163189/ccm

翡翠台,http://api.kkitv.itv888.vip:8080/streams/91wc8xdtj8/index.m3u8
翡翠台 backup,http://api.kkitv.itv888.vip:8080/streams/jutaw8wu0j9/index.m3u8
iNews 新闻台,http://api.kkitv.itv888.vip:8080/streams/o0ey7z1y0y/index.m3u8
J 2,http://api.kkitv.itv888.vip:8080/streams/48uxa7dlbga/index.m3u8
珍珠台,http://api.kkitv.itv888.vip:8080/streams/qi0oiujn7hh/index.m3u8
凤凰香港,http://api.kkitv.itv888.vip:8080/streams/mty4v56ud39/index.m3u8
HOY资讯台,http://api.kkitv.itv888.vip:8080/streams/o6fp2zqodp/index.m3u8
RHK 31,http://api.kkitv.itv888.vip:8080/streams/au9u4ktua3t/index.m3u8
VIUTV1,http://api.kkitv.itv888.vip:8080/streams/i76tznm59xp/index.m3u8
RHK 32,http://api.kkitv.itv888.vip:8080/streams/emzampd6m1i/index.m3u8
凤凰卫视,http://api.kkitv.itv888.vip:8080/streams/vny1wblsnch/index.m3u8
凤凰资讯,http://api.kkitv.itv888.vip:8080/streams/wzt3qbit80m/index.m3u8
Viu6,http://api.kkitv.itv888.vip:8080/streams/bvdslcl5cts/index.m3u8



凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
TVBJ1,http://php.jdshipin.com/TVOD/iptv.php?id=j1
美亚电影-台湾,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
凤凰电影频道,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
凤凰中文,http://43.152.143.193/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pcc72.flv
凤凰资讯,http://43.152.143.193/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701pin72.flv
凤凰香港,http://43.152.143.193/1.v.smtcdns.net/tvlive.fengshows.cn/live/0701phk72.flv
HOY76,http://hls.168.us.kg/u/76/master.m3u8
HOY77,http://hls.168.us.kg/u/77/master.m3u8
HOY78,http://hls.168.us.kg/u/78/master.m3u8
HOY78,http://hls.168.us.kg/u/78/master.m3u8
翡翠台,http://hls.168.us.kg/u/81/master.m3u8
TVB Plus,http://hls.168.us.kg/u/82/master.m3u8
无线新闻台,http://hls.168.us.kg/u/83/master.m3u8
明珠台,http://hls.168.us.kg/u/84/master.m3u8
Now新聞台,http://hls.168.us.kg/u/332/master.m3u8
ViuTVsix,http://hls.168.us.kg/u/96/master.m3u8
ViuTV,http://hls.168.us.kg/u/99/master.m3u8

HOY76,http://hls.168.us.kg/u/76/master.m3u8
HOY77,http://hls.168.us.kg/u/77/master.m3u8
HOY78,http://hls.168.us.kg/u/78/master.m3u8
HOY78,http://hls.168.us.kg/u/78/master.m3u8
翡翠台,http://hls.168.us.kg/u/81/master.m3u8
TVB Plus,http://hls.168.us.kg/u/82/master.m3u8
无线新闻台,http://hls.168.us.kg/u/83/master.m3u8
明珠台,http://hls.168.us.kg/u/84/master.m3u8
Now新聞台,http://hls.168.us.kg/u/332/master.m3u8
ViuTVsix,http://hls.168.us.kg/u/96/master.m3u8
ViuTV,http://hls.168.us.kg/u/99/master.m3u8



Now直播台,http://hls.168.us.kg/u/331/master.m3u8
Now新聞台,http://hls.168.us.kg/u/332/master.m3u8
Now財經台,http://hls.168.us.kg/u/333/master.m3u8
Now Sports 精選,http://hls.168.us.kg/u/630/master.m3u8

翡翠台,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621166.flv
明珠台,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621167.flv
无线新闻,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621168.flv
TVBPUS,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621169.flv
戲曲台,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621170.flv

重温经典,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621182.flv
龙华电影,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621183.flv
龙华经典,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621184.flv
龙华卡通,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621185.flv
龙华偶像,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621186.flv
龙华日韩,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621187.flv
龙华戏剧,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621188.flv
龙华洋片,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621189.flv
TVB1,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621190.flv
TVBJ1,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621191.flv
TVB亚洲武侠,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621192.flv
TVB娱乐新闻台,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621193.flv
TVB华丽翡翠台,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621194.flv
TVB星河,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621195.flv
TVB星河,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621196.flv
翡翠剧集台,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621197.flv
天映马来西亚,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621200.flv
天映经典频道,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621201.flv
爱奇艺,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621202.flv
八度空间,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621203.flv
CH5,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621204.flv
CH8,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621205.flv
CHU,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621206.flv
Astro欢喜台,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621207.flv
Astro AOD,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621208.flv
Astro AEC,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621209.flv
Astro QJ,https://hls-pull-wicketpw.speedws.com/live/IcmEedSDSFSFDF354621210.flv


翡翠台,http://mytv.cdn.loc.cc/o12.php?id=fct
明珠台,http://mytv.cdn.loc.cc/o12.php?id=mzt
娱乐新闻,http://php.jdshipin.com/smt.php?id=Tvbentertainment
娱乐新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
翡翠台,http://t.061899.xyz/tl/js/js.php?id=tvbfct
Now新闻,http://cdn.163189.xyz/163189/now 
TVB星河,http://php.jdshipin.com/smt.php?id=Xinhe
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
TVB星河,http://thunderbolt-40gbps.com/live/qtTNEdtW/JdEZiDM5/19500.ts
亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
千禧经典台,http://php.jdshipin.com/smt.php?id=Tvbclassic
TVB娱乐新闻,http://php.jdshipin.com/smt.php?id=Tvbentertainment
TVB娱乐新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
天映频道,http://php.jdshipin.com/smt.php?id=Celestial
天映经典,http://php.jdshipin.com/smt.php?id=Celestial2
HOY77,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2
无线新闻,http://beishan008.asuscomm.com:8890/bysid/83.m3u8
无线翡翠,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
无线翡翠,http://php.jdshipin.com/smt.php?id=jade_twn
无线明珠(英),http://php.jdshipin.com/TVOD/iptv.php?id=mzt
TVB星河,http://php.jdshipin.com/smt.php?id=Xinhe
千禧经典台,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
VIUTV粤,http://php.jdshipin.com/PLTV/iptv.php?id=viutv2
RTHK31,http://php.jdshipin.com/PLTV/iptv.php?id=rthk31
RTHK32,http://php.jdshipin.com/PLTV/iptv.php?id=rthk32
AstroRio,http://php.jdshipin.com/PLTV/iptv.php?id=aod
澳门Mac,http://php.jdshipin.com/PLTV/iptv.php?id=as
澳视澳门,http://php.jdshipin.com/PLTV/iptv.php?id=asam
明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
TVB无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn
Astro AOD,http://php.jdshipin.com/smt.php?id=Aodhd
Astro AEC,http://php.jdshipin.com/smt.php?id=AEC
爱奇艺,http://php.jdshipin.com/smt.php?id=Qiyi
Astro QJ,http://php.jdshipin.com/smt.php?id=Quanjia
Astro欢喜台,http://php.jdshipin.com/smt.php?id=Huahee

Astro欢喜台,http://php.jdshipin.com/smt.php?id=Huahee
Astro欢喜台,http://smt.veryfast.filegear-sg.me/smt3.2.1.php?id=Huahee
Astro AOD,http://php.jdshipin.com/smt.php?id=Aodhd
Astro AOD,http://smt.veryfast.filegear-sg.me/smt3.2.1.php?id=Aodhd
Astro AEC,http://php.jdshipin.com/smt.php?id=AEC
Astro AEC,http://smt.veryfast.filegear-sg.me/smt3.2.1.php?id=AEC
Astro QJ,http://php.jdshipin.com/smt.php?id=Quanjia
Astro QJ,http://smt.veryfast.filegear-sg.me/smt3.2.1.php?id=Quanjia


凤凰中文,https://smt.1678520.xyz/smt3.2.1.php?id=phoenixtv_hd
凤凰资讯,https://smt.1678520.xyz/smt3.2.1.php?id=phoenixinfo_hd
凤凰香港,https://smt.1678520.xyz/smt3.2.1.php?id=hkphoenix_twn
无线新闻台,https://smt.1678520.xyz/smt3.2.1.php?id=inews_twn
翡翠台,https://smt.1678520.xyz/smt3.2.1.php?id=jade_twn
无线华丽台,https://smt.1678520.xyz/smt3.2.1.php?id=Tvbjade
明珠台,https://smt.1678520.xyz/smt3.2.1.php?id=pearl_twn
星河,https://smt.1678520.xyz/smt3.2.1.php?id=Xinhe
无线娱乐台,https://smt.1678520.xyz/smt3.2.1.php?id=Tvbentertainment
无线千禧台,https://smt.1678520.xyz/smt3.2.1.php?id=Tvbclassic
RTHK-31,https://smt.1678520.xyz/smt3.2.1.php?id=rhk31_twn
RTHK-32,https://smt.1678520.xyz/smt3.2.1.php?id=rhk32_twn
VIUTV,https://smt.1678520.xyz/smt3.2.1.php?id=viu1_twn
VIU6TV,https://smt.1678520.xyz/smt3.2.1.php?id=viusix_twn
美亚电影,https://smt.1678520.xyz/smt3.2.1.php?id=meiyamovie_twn
天映频道,https://smt.1678520.xyz/smt3.2.1.php?id=Celestial
天映经典,https://smt.1678520.xyz/smt3.2.1.php?id=Celestial2
Astr爱奇艺,https://smt.1678520.xyz/smt3.2.1.php?id=Qiyi
AstrQJ,https://smt.1678520.xyz/smt3.2.1.php?id=Quanjia
Astr-AoD,https://smt.1678520.xyz/smt3.2.1.php?id=Aodhd
Astr-AeC,https://smt.1678520.xyz/smt3.2.1.php?id=AEC
Astr欢喜,https://smt.1678520.xyz/smt3.2.1.php?id=Huahee


ASTRO-HD,https://smt.1678520.xyz/smt3.2.1.php?id=Aodhd
ASTRO-AEC,https://smt.1678520.xyz/smt3.2.1.php?id=AEC
ASTRO-AOD,https://smt.1678520.xyz/smt3.2.1.php?id=Aodhd
ASTRO-欢喜台,http://php.jdshipin.com/smt.php?id=Huahee
ASTRO-QJ,https://smt.1678520.xyz/smt3.2.1.php?id=Quanjia

八度空间,http://php.jdshipin.com/smt.php?id=TV8
ViuTV,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv
RTHK 31,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31
RTHK 32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
RTHK 33,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33

TVB星河,http://117.141.162.238:8181/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0$广西联通
星空卫视,http://iot-mqqt.111yao.cn:8080/live/diyp_xingkong.m3u8
星空音乐,http://iot-mqqt.111yao.cn:8080/live/diyp_channelv.m3u8
 
凤凰电影,http://39.107.120.164:8080/live/diyp_fhdy.m3u8
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612419/live.m3u8$官网
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8$官网
澳门Mac,http://php.jdshipin.com/PLTV/iptv.php?id=as
澳视澳门,http://php.jdshipin.com/PLTV/iptv.php?id=asam
 港台频道,#genre#
有线综合频道,http://cdn.163189.xyz/163189/hoy
Now新闻频道,http://cdn.163189.xyz/163189/now
VIUTV'粤频道,http://cdn.163189.xyz/163189/viu
RTHK-31频道,http://cdn.163189.xyz/163189/rthk31
RTHK-32频道,http://cdn.163189.xyz/163189/rthk32
pₒₚc电影频道,http://tl.061833.xyz/tl/popc
pₒₚc电影频流,http://tl.061833.xyz/tl/popc
Plus综合频流,http://tl.061833.xyz/tl/pluse
无线新闻频流,http://tl.061833.xyz/tl/null-11
无线翡翠频流,http://tl.061833.xyz/tl/null
无线明珠频流,http://tl.061833.xyz/tl/null-12
无线娱乐频流,http://tl.061833.xyz/tl/null-14
无线经典频流,http://tl.061833.xyz/tl/null-3
无线综合频流,http://tl.061833.xyz/tl/mytvsuperfree
无线戏曲频流,http://tl.061833.xyz/tl/null-15
无线粤片频流,http://tl.061833.xyz/tl/null-10
无线亚剧频流,http://tl.061833.xyz/tl/null-13 
无线华剧频流,http://tl.061833.xyz/tl/null-4 
无线少儿频流,http://tl.061833.xyz/tl/superkidschannel
无线赛马频流,http://tl.061833.xyz/tl/mytvsuper18 
黄金翡翠频流,http://tl.061833.xyz/tl/null-2 
黄金华剧频流,http://tl.061833.xyz/tl/null-9
天映经典频流,http://tl.061833.xyz/tl/null-1
国家地理频流,http://tl.061833.xyz/tl/lovenaturehd  
美亚电影频流,http://tl.061833.xyz/tl/null-5
中国电影频流,http://tl.061833.xyz/tl/null-6
AXN电影频流,http://tl.061833.xyz/tl/axn
KIX_韩综频流,http://tl.061833.xyz/tl/kix
ANIMAX'频流,http://tl.061833.xyz/tl/animax
Nick儿童频流,http://tl.061833.xyz/tl/nickjr
Nick少儿频流,http://tl.061833.xyz/tl/nickelodeon
亚洲卫视频道,https://p2hs.vzan.com/slowlive/821481626725612419/live.m3u8
香港C+_-频道,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
环球电视频道,http://utv1.hqtvzb.com:9999/hls/world.m3u8
纬来精彩频道,http://61.221.215.25:8800/hls/48/index.m3u8
番薯综合频道,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
民视闽南频道,rtmp://f13h.mine.nu/sat/tv051
中视闽南频道,rtmp://f13h.mine.nu/sat/tv091
华视闽南频道,rtmp://f13h.mine.nu/sat/tv111
台视闽南频道,rtmp://f13h.mine.nu/sat/tv071
非凡新闻频道,rtmp://f13h.mine.nu/sat/tv581
东森超视频道,rtmp://f13h.mine.nu/sat/tv331
tvbs闽南频道,http://61.221.215.25:8800/hls/9/index.m3u8
纬来育乐频道,rtmp://f13h.mine.nu/sat/tv701
纬来日本频道,rtmp://f13h.mine.nu/sat/tv771
纬来体育频道,rtmp://f13h.mine.nu/sat/tv721
DAZN-体育壹,rtmp://f13h.mine.nu/sat/tv731
DAZN-体育贰,rtmp://f13h.mine.nu/sat/tv741
momo'tv频道,rtmp://f13h.mine.nu/sat/tv761
無綫新聞台,http://tl.061833.xyz/tl/null-11
中國電影頻道,http://tl.061833.xyz/tl/null-6
亞洲劇台,http://tl.061833.xyz/tl/null-13
千禧經典台,http://tl.061833.xyz/tl/null-3
天映经典,http://tl.061833.xyz/tl/null-1
戲曲台,http://tl.061833.xyz/tl/null-15
明珠台,http://tl.061833.xyz/tl/null-12
星河频道,http://tl.061833.xyz/tl/null-7
功夫台,http://tl.061833.xyz/tl/null-17
粵語片台,http://tl.061833.xyz/tl/null-10
美亞電影台,http://tl.061833.xyz/tl/null-5
翡翠台,http://tl.061833.xyz/tl/null
華語劇台,http://tl.061833.xyz/tl/null-4
黄金翡翠台,http://tl.061833.xyz/tl/null-2
黄金华剧台,http://tl.061833.xyz/tl/null-9
TVBPlus,http://tl.061833.xyz/tl/pluse
娛樂新聞台,http://tl.061833.xyz/tl/null-14
Animax,http://tl.061833.xyz/tl/animax
AXN,http://tl.061833.xyz/tl/axn
KIX,http://tl.061833.xyz/tl/kix
LoveNatureHD,http://tl.061833.xyz/tl/lovenaturehd
myTVSUPER18台,http://tl.061833.xyz/tl/mytvsuper18
myTVSUPERFREE,http://tl.061833.xyz/tl/mytvsuperfree
NickJr,http://tl.061833.xyz/tl/nickjr
Nickelodeon,http://tl.061833.xyz/tl/nickelodeon
ROCKAction,http://tl.061833.xyz/tl/rockaction
ROCK綜藝娛樂,http://tl.061833.xyz/tl/rock
SUPERKidsChannel,http://tl.061833.xyz/tl/superkidschannel
ZooMoo,http://tl.061833.xyz/tl/zoomoo

🇨🇳港台频道,#genre#
有线综合频道,http://cdn.163189.xyz/163189/hoy
Now新闻频道,http://cdn.163189.xyz/163189/now
VIUTV'粤频道,http://cdn.163189.xyz/163189/viu
RTHK-31频道,http://cdn.163189.xyz/163189/rthk31
RTHK-32频道,http://cdn.163189.xyz/163189/rthk32
pₒₚc电影频道,http://tl.061833.xyz/tl/popc
pₒₚc电影频流,http://tl.061833.xyz/tl/popc
Plus综合频流,http://tl.061833.xyz/tl/pluse
无线新闻频流,http://tl.061833.xyz/tl/null-11
无线翡翠频流,http://tl.061833.xyz/tl/null
无线明珠频流,http://tl.061833.xyz/tl/null-12
无线娱乐频流,http://tl.061833.xyz/tl/null-14
无线经典频流,http://tl.061833.xyz/tl/null-3
无线综合频流,http://tl.061833.xyz/tl/mytvsuperfree
无线戏曲频流,http://tl.061833.xyz/tl/null-15
无线粤片频流,http://tl.061833.xyz/tl/null-10
无线亚剧频流,http://tl.061833.xyz/tl/null-13 
无线华剧频流,http://tl.061833.xyz/tl/null-4 
无线少儿频流,http://tl.061833.xyz/tl/superkidschannel
无线赛马频流,http://tl.061833.xyz/tl/mytvsuper18 
黄金翡翠频流,http://tl.061833.xyz/tl/null-2 
黄金华剧频流,http://tl.061833.xyz/tl/null-9
天映经典频流,http://tl.061833.xyz/tl/null-1
国家地理频流,http://tl.061833.xyz/tl/lovenaturehd  
美亚电影频流,http://tl.061833.xyz/tl/null-5
中国电影频流,http://tl.061833.xyz/tl/null-6
AXN电影频流,http://tl.061833.xyz/tl/axn
KIX_韩综频流,http://tl.061833.xyz/tl/kix
ANIMAX'频流,http://tl.061833.xyz/tl/animax
Nick儿童频流,http://tl.061833.xyz/tl/nickjr
Nick少儿频流,http://tl.061833.xyz/tl/nickelodeon
亚洲卫视频道,https://p2hs.vzan.com/slowlive/821481626725612419/live.m3u8
香港C+_-频道,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
环球电视频道,http://utv1.hqtvzb.com:9999/hls/world.m3u8
纬来精彩频道,http://61.221.215.25:8800/hls/48/index.m3u8
番薯综合频道,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
民视闽南频道,rtmp://f13h.mine.nu/sat/tv051
中视闽南频道,rtmp://f13h.mine.nu/sat/tv091
华视闽南频道,rtmp://f13h.mine.nu/sat/tv111
台视闽南频道,rtmp://f13h.mine.nu/sat/tv071
非凡新闻频道,rtmp://f13h.mine.nu/sat/tv581
东森超视频道,rtmp://f13h.mine.nu/sat/tv331
tvbs闽南频道,http://61.221.215.25:8800/hls/9/index.m3u8
纬来育乐频道,rtmp://f13h.mine.nu/sat/tv701
纬来日本频道,rtmp://f13h.mine.nu/sat/tv771
纬来体育频道,rtmp://f13h.mine.nu/sat/tv721
DAZN-体育壹,rtmp://f13h.mine.nu/sat/tv731
DAZN-体育贰,rtmp://f13h.mine.nu/sat/tv741
momo'tv频道,rtmp://f13h.mine.nu/sat/tv761

港湾,#genre#

POPC,http://tl.061833.xyz/tl/popc
POPC,P2p://starvod.xyz:19806/688bba7c000da6943214e2280ad91465.ts
美亚电影(香港),http://tl.061833.xyz/tl/null-5
美亚电影,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
美亚电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
美亚电影,http://php.jdshipin.com/PLTV/iptv.php?id=meiya
美亚电影,http://php.jdshipin.com/TVOD/iptv.php?id=meiya
美亚电影,P2p://starvod.xyz:19806/f9cdad09f3cc47bc83ba1d94167ebe64.ts  
天映频道,http://php.jdshipin.com/smt.php?id=Celestial
天映频道,https://smt.1678520.xyz/smt3.2.1.php?id=Celestial
天映经典,http://php.jdshipin.com/smt.php?id=Celestial2
天映经典,http://php.jdshipin.com:8880/smt.php?id=Celestial2
天映经典,https://smt.1678520.xyz/smt3.2.1.php?id=Celestial2
爱奇艺,http://php.jdshipin.com:8880/smt.php?id=Qiyi
爱奇艺,P2p://starvod.xyz:19806/1cd1505d309948e596459856926cda41.ts
AstroAod,https://smt.1678520.xyz/smt3.2.1.php?id=Aodhd
AstroAod,http://php.jdshipin.com/smt.php?id=Aodhd
AstroAod,http://php.jdshipin.com:8880/smt.php?id=Aodhd

靖天电影,P2p://starvod.xyz:19806/7a72ea8d27d64fb9aae835c30af3b1cc.ts
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视卫星,http://php.jdshipin.com/TVOD/iptv.php?id=as
澳门体育,http://cdn6.163189.xyz/163189/amty
澳门综艺,http://cdn6.163189.xyz/163189/amzy
澳门莲花,http://cdn6.163189.xyz/163189/amlh
HOY77,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
HOY77,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2
HOY剧集台,http://cdn.163189.xyz/163189/hoyjj
八度空间,http://cdn6.163189.xyz/163189/8tv
